Original Text,BERT Input,BERT Label,Segment Label,Is Next
"Bangkok's Canals Losing to Urban Sprawl (AP) AP - Along the banks of the canal, women in rowboats grill fish and sell fresh bananas. Families eat on floating pavilions, rocked gently by waves from passing boats.","[1, 4257, 20, 13, 28830, 3, 8, 3, 23844, 17, 35, 18, 35, 19, 1265, 6, 1253, 10, 6, 11785, 7, 512, 11, 88203, 3, 2423, 12, 572, 992, 22761, 5, 2, 3033, 3, 3, 8849, 50537, 7, 3912, 24795, 28, 4193, 33, 3370, 9367, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 81543, 0, 4207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35425, 0, 0, 0, 0, 0, 0, 0, 3033, 40680, 19861, 0, 0, 7, 0, 0, 0, 4193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1
"Gene Blocker Turns Monkeys Into Workaholics - Study (Reuters) Reuters - Procrastinating monkeys were turned\into workaholics using a gene treatment to block a key brain\compound, U.S. researchers reported on Wednesday.","[1, 3, 191, 3, 60, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4304, 16960, 1924, 10558, 3, 41733, 19, 517, 17, 31, 18, 31, 19, 86098, 10558, 82, 95217, 41733, 593, 9, 4304, 1944, 8, 1601, 9, 372, 64386, 7, 55, 5, 2]","[0, 908, 0, 14, 0, 77604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41733, 0, 0, 0, 0, 0, 0, 0, 372, 0, 0, 0, 5, 0]","1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
"What's in a Name? Well, Matt Is Sexier Than Paul (Reuters) Reuters - As Shakespeare said, a rose by any other\name would smell as sweet. Right?","[1, 583, 7, 2884, 3, 89627, 76, 3, 17, 31, 18, 3, 19, 23, 18163, 30, 7, 9, 329, 28, 457, 83881, 99, 3, 23, 4590, 5, 2, 187, 20, 13, 11, 9, 975, 84, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 25, 0, 0, 844, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0
"Russian Alien Spaceship Claims Raise Eyebrows, Skepticism (SPACE.com) SPACE.com - An expedition of Russian researchers claims to have found evidence that an \  alien spaceship had something to do with a huge explosion over Siberia in 1908. \  Experts in asteroids and comets have long said the massive blast was caused \  by a space rock.","[1, 175, 18, 184, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 19, 3, 8842, 10, 373, 908, 566, 3, 43, 3, 1149, 21, 34, 1706, 7871, 7528, 3, 3, 8, 431, 3, 9, 1188, 1216, 42, 15657, 11, 35618, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 10, 0, 0, 0, 93984, 0, 332, 0, 0, 34, 0, 0, 0, 90, 29380, 0, 0, 22, 0, 1188, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",1
"Russian Alien Spaceship Claims Raise Eyebrows, Skepticism (SPACE.com) SPACE.com - An expedition of Russian researchers claims to have found evidence that an \  alien spaceship had something to do with a huge explosion over Siberia in 1908. \  Experts in asteroids and comets have long said the massive blast was caused \  by a space rock.","[1, 1706, 1006, 11, 17681, 12, 12338, 43, 443, 30, 6, 1578, 3, 39, 1538, 1706, 28, 9, 184, 3, 5, 2, 3, 7871, 7528, 566, 3, 14022, 3, 3, 17, 3, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 904, 0, 0, 0, 28, 0, 0, 2009, 0, 0, 5685, 0, 0, 0, 1225, 0, 7, 27577, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0",0
"Comets, Asteroids and Planets around a Nearby Star (SPACE.com) SPACE.com - A nearby star thought to harbor comets and asteroids now appears to be home to planets, too. The presumed worlds are smaller than Jupiter and could be as tiny as Pluto, new observations suggest.","[1, 175, 18, 184, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 19, 9, 5081, 3, 1399, 8, 9695, 12338, 12, 17681, 188, 1757, 8, 41, 3, 3, 3842, 7, 3, 5, 2]","[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5754, 8, 0, 0, 51810, 0, 0]","1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
"Comets, Asteroids and Planets around a Nearby Star (SPACE.com) SPACE.com - A nearby star thought to harbor comets and asteroids now appears to be home to planets, too. The presumed worlds are smaller than Jupiter and could be as tiny as Pluto, new observations suggest.","[1, 12338, 7, 3, 12, 3842, 3, 9, 5081, 619, 17, 3, 5, 2, 175, 18, 184, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 76800, 0, 0, 45301, 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0",1
Perseid Meteor Shower Peaks Overnight (SPACE.com) SPACE.com - A fine display of shooting stars is underway and peaks overnight Wednesday into early Thursday morning. Astronomers expect the 2004 Perseid meteor shower to be one of the best versions of the annual event in several years.,"[1, 175, 18, 184, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 9, 2175, 1902, 10, 2205, 1719, 25, 5161, 12, 3, 2350, 60, 70, 3, 3, 665, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 35801, 0, 0, 0, 61580, 50030, 0, 0, 0]","1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
Perseid Meteor Shower Peaks Overnight (SPACE.com) SPACE.com - A fine display of shooting stars is underway and peaks overnight Wednesday into early Thursday morning. Astronomers expect the 2004 Perseid meteor shower to be one of the best versions of the annual event in several years.,"[1, 20876, 5813, 6083, 3, 2350, 17, 184, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3187, 1918, 6, 144, 20876, 5813, 6083, 8, 41, 65, 10, 3, 505, 3105, 10, 6, 957, 1145, 11, 532, 100, 5, 2]","[0, 20876, 0, 0, 7922, 0, 17, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
"Redesigning Rockets: NASA Space Propulsion Finds a New Home (SPACE.com) SPACE.com - While the exploration of the Moon and other planets in our solar system is nbsp;exciting, the first task for astronauts and robots alike is to actually nbsp;get to those destinations.","[1, 175, 18, 184, 3, 2, 0, 0, 0, 0, 0, 0, 0, 87256, 1998, 422, 184, 9742, 1643, 9, 27, 164, 17, 184, 3, 2]","[0, 0, 18, 0, 98247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2",0
"Studies Find Rats Can Get Hooked on Drugs (AP) AP - Rats can become drug addicts. That's important to know, scientists say, and has taken a long time to prove. Now two studies by French and British researchers show the animals exhibit the same compulsive drive for cocaine as people do once they're truly hooked.","[1, 188, 52, 3, 28, 433, 12, 192, 908, 520, 6, 4486, 10881, 6, 738, 3, 884, 15, 5135, 23, 106, 431, 843, 71, 20, 3, 3, 11610, 5, 2, 4791, 749, 10227, 127, 230, 11610, 14, 1041, 17, 3, 18, 35, 3, 10227, 3, 604, 355, 19223, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 4791, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 67150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42964, 38371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 35, 0, 0, 19, 0, 127, 0, 0, 19223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0",0
"NASA Chief: 'Let's Go Save the Hubble' (SPACE.com) SPACE.com - Amid uncertainty over the fate of the Hubble Space Telescope and with a key instrument not working, NASA Administrator Sean O'Keefe gave the go-ahead Monday for planning a robotic servicing mission.","[1, 422, 173, 20, 1042, 3, 13, 366, 1161, 6, 3797, 3, 17, 184, 5, 2, 175, 18, 184, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 45690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0",1
"Armadillo Aerospaces X Prize Prototype Crashes (SPACE.com) SPACE.com - Armadillo Aerospace of Mesquite, Texas has reported a \crash last weekend of their prototype X Prize rocket.","[1, 175, 18, 184, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 3, 43888, 4372, 10, 80376, 7, 634, 3, 191, 9, 59313, 73, 3, 3, 44, 6692, 3, 1123, 1200, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 7, 0, 32, 0, 0, 0, 0, 631, 10, 0, 0, 92786, 0, 0, 0, 0]","1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",1
Hubble Trouble: One of Four Instruments Stops Working (SPACE.com) SPACE.com - One of the four astronomical instruments on the Hubble Space Telescope shut down earlier this week and engineers are trying to pin down the problem. The other three instruments continue to operate normally.,"[1, 6, 162, 98, 3701, 822, 8, 5193, 7758, 3, 2, 175, 18, 184, 5, 2, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 8, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0",0
Hubble Trouble: One of Four Instruments Stops Working (SPACE.com) SPACE.com - One of the four astronomical instruments on the Hubble Space Telescope shut down earlier this week and engineers are trying to pin down the problem. The other three instruments continue to operate normally.,"[1, 3, 19, 65, 10, 6, 165, 3, 3701, 14, 6, 3797, 184, 3357, 2041, 138, 757, 56, 89, 12, 2881, 46, 812, 8, 12466, 138, 3, 1433, 3, 2, 3797, 2262, 65, 10, 3, 3701, 4168, 933, 3, 184, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 175, 0, 0, 0, 6, 0, 16370, 0, 0, 0, 0, 0, 0, 0, 0, 757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17864, 0, 19519, 0, 0, 0, 0, 0, 165, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0
"Invasive Purple Weed May Meet Its Match (AP) AP - They burned it, mowed it, sprayed it and flooded it. But nothing killed the purple loosestrife weed, which has become a regional plague, until officials at the Parker River National Wildlife Refuge set a European beetle loose on it.","[1, 16573, 17385, 13173, 108, 675, 26, 618, 17, 3, 18, 3, 19, 71, 3, 3, 7, 3, 29, 7, 30711, 29, 12, 3, 29, 5, 2, 0, 0, 0, 0, 0, 0, 50, 1822, 146, 6, 17385, 79070, 13173, 3, 3, 32, 604, 9, 2069, 8301, 3, 3, 152, 24, 6, 9157, 3083, 189, 3678, 8130, 167, 9, 3, 3, 7996, 3, 29, 5, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 17, 84191, 18, 35, 0, 0, 6412, 16702, 0, 38691, 0, 0, 0, 0, 0, 9390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43003, 109, 0, 0, 0, 0, 0, 36378, 833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 31922, 0, 14, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",1
New NASA Supercomputer to Aid Theorists and Shuttle Engineers (SPACE.com) SPACE.com - NASA researchers have teamed up with a pair of Silicon Valley firms to build \  a supercomputer that ranks alongside the world's largest Linux-based systems.,"[1, 27, 422, 3, 8, 662, 3, 12, 1772, 2881, 3, 184, 3, 2, 175, 3, 184, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 27, 0, 1942, 0, 0, 25689, 12, 0, 0, 17, 0, 8239, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0",1
"Viewer's Guide: Perseid Meteor Shower Peaks Aug. 11-12 (SPACE.com) SPACE.com - Every August, when many \  people are vacationing in the country where skies are dark, the best-known meteor \  shower makes its appearance. The annual Perseid meteor shower, as it is called, \  promised to put on an above average display this year.","[1, 3, 20, 3, 3565, 20876, 5813, 6083, 7922, 1162, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 957, 20876, 3, 6083, 7, 23, 29, 25, 444, 7, 1706, 2370, 8, 437, 14, 34, 949, 1155, 3, 56, 75, 5, 2]","[0, 25802, 0, 13, 0, 0, 0, 0, 0, 1162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 32002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1902, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
"Viewer's Guide: Perseid Meteor Shower Peaks Aug. 11-12 (SPACE.com) SPACE.com - Every August, when many \  people are vacationing in the country where skies are dark, the best-known meteor \  shower makes its appearance. The annual Perseid meteor shower, as it is called, \  promised to put on an above average display this year.","[1, 42055, 17, 3, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 19, 1025, 677, 3, 94, 309, 1706, 106, 46, 3, 11, 6, 186, 395, 3, 46, 3810, 7, 6, 12040, 5813, 3, 6083, 3, 26, 3, 3, 2]","[0, 0, 0, 184, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1025, 0, 7, 94, 0, 0, 0, 0, 62312, 0, 0, 0, 395, 6019, 0, 0, 0, 0, 0, 0, 62703, 0, 663, 0, 3420, 78364, 0]","1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
Red-Footed Falcon Sighted in Mass. (AP) AP - A red-footed falcon spotted for the first time in North America is enticing birdwatchers to Martha's Vineyard.,"[1, 3, 26764, 30623, 11, 1445, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 35, 18, 35, 19, 3, 51353, 26764, 5576, 3, 6, 3, 3, 3, 271, 405, 25, 17087, 44371, 8, 2027, 20, 13, 54057, 5, 2]","[0, 2226, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 9, 0, 0, 0, 15884, 0, 49, 103, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",1
"Weak Version of Most Powerful Explosions Found (SPACE.com) SPACE.com - Gamma-ray bursts are the most powerful events in the universe, temporary outshining several galaxies and likely signaling the birth of a black hole.","[1, 1622, 480, 10, 147, 941, 3, 332, 17, 184, 5, 2, 175, 18, 184, 5, 2, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 2906, 332, 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0",1
"Earth is Rare, New Study Suggests (SPACE.com) SPACE.com - Flip a coin. Heads, Earth is a common sort of planet. Tails, and ours is as unusual as a coin landing on edge. That's about the state of knowledge for scientists who ponder the question of our planet's rarity.","[1, 175, 19, 12992, 3, 19360, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 20, 13, 72, 6, 133, 10, 3, 15, 454, 78, 10571, 6, 1403, 3, 1138, 1996, 20, 13, 23664, 5, 2]","[0, 0, 0, 0, 36043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6151, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
"Earth is Rare, New Study Suggests (SPACE.com) SPACE.com - Flip a coin. Heads, Earth is a common sort of planet. Tails, and ours is as unusual as a coin landing on edge. That's about the state of knowledge for scientists who ponder the question of our planet's rarity.","[1, 2048, 7, 1045, 25, 9, 1981, 5047, 10, 1996, 5, 2, 0, 0, 0, 27923, 7, 12, 3, 25, 23, 4251, 23, 9, 19360, 3228, 14, 1462, 5, 2]","[0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30121, 0, 0, 4251, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",1
"Earth is Rare, New Study Suggests (SPACE.com) SPACE.com - Flip a coin. Heads, Earth is a common sort of planet. Tails, and ours is as unusual as a coin landing on edge. That's about the state of knowledge for scientists who ponder the question of our planet's rarity.","[1, 1045, 25, 1931, 7, 27, 517, 2778, 17, 184, 5, 2, 175, 18, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 70430, 5, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0",1
"Scientists Probe Pacific for Dead Zone (AP) AP - His hand on a toggle switch and his eyes on a computer screen, Oregon State University graduate student Anthony Kirincich uses an array of scientific instruments to probe the vibrant waters of the Pacific. He is searching for the absence of life.","[1, 454, 754, 2098, 15, 519, 1609, 17, 35, 18, 3, 19, 36, 1192, 14, 9, 53440, 3134, 12, 36, 1496, 14, 9, 183, 2539, 7, 5194, 133, 610, 3, 3675, 3186, 48549, 3, 34, 5500, 10, 3, 3701, 8, 754, 6, 14277, 3750, 10, 6, 2098, 5, 2, 53, 25, 3490, 15, 6, 4846, 3, 477, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64165, 0, 0, 0, 2961, 0, 0, 0, 2467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 53, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0
"Life on Mars Likely, Scientist Claims (SPACE.com) SPACE.com - DENVER, COLORADO -- Those twin robots hard at work on Mars have transmitted teasing views that reinforce the prospect that microbial life may exist on the red planet.","[1, 477, 3, 1285, 588, 7, 2777, 566, 17, 3, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 19, 3, 7, 1833, 57, 712, 3, 5199, 3, 24, 379, 14, 3, 43, 15709, 34997, 3538, 21, 12783, 6, 3787, 21, 23433, 3, 108, 8079, 3, 6, 201, 1996, 5, 2]","[0, 0, 12228, 0, 588, 0, 0, 566, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97268, 0, 0, 0, 0, 4477, 0, 934, 0, 0, 0, 1285, 0, 0, 0, 3538, 0, 0, 0, 0, 0, 0, 477, 0, 0, 96531, 0, 0, 0, 0, 0]","1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",0
"Natural Sunblock: Sun Dims in Strange Ways (SPACE.com) SPACE.com - When Venus crossed the Sun June 8, showing up as a clear black dot to the delight of millions of skywatchers around the world, astronomers noted something less obvious: The amount of sunlight reaching Earth dipped by 0.1 percent for a few hours.","[1, 175, 18, 184, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 3, 94, 4032, 7971, 3, 418, 1927, 450, 7, 1632, 47, 23, 3, 3, 861, 12090, 8, 6, 8268, 10, 1168, 3, 3, 439, 6, 54, 7, 3187, 8007, 3, 717, 3, 6, 3120, 3, 14718, 3, 1045, 6360, 28, 613, 5, 2]","[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46987, 0, 0, 0, 83131, 0, 0, 0, 0, 0, 0, 0, 66055, 1092, 0, 0, 0, 0, 0, 0, 0, 10, 91071, 0, 0, 0, 0, 0, 8007, 1637, 0, 59785, 0, 3120, 10, 0, 2860, 0, 0, 0, 0, 0, 0]","1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2",1
